,lemma,tag,0
6835,Jungle Funk,PER,7
6836,Jungle funk,ORG,3
6837,Jungle funk,PER,1
6838,Junona,ORG,1
6839,Junona,PER,1
6840,Jupiter,LOC,21
6841,Jupiter,ORG,5
6842,Jurassic Park,ORG,7
6843,Jurassic Park,PER,14
6844,Juri,LOC,1
6845,Juri,PER,29
6846,Juridica,ORG,2
6847,Juridica,PER,1
6848,Jurmala,LOC,15
6849,Jurmala,PER,1
6850,Jurodivõi,ORG,1
6851,Jurodivõi,PER,2
6852,Juss,ORG,1
6853,Juss,PER,12
6854,Juss Laansoo,ORG,1
6855,Juss Laansoo,PER,6
6856,Juss Ojala,ORG,1
6857,Juss Ojala,PER,1
6858,Just Knu Qvikstadis,ORG,1
6859,Just Knu Qvikstadis,PER,1
6860,Justament,ORG,2
6861,Justament,PER,1
6862,Justus,ORG,3
6863,Justus,PER,8
6864,Juudas,ORG,3
6865,Juudas,PER,2
6866,Juudit,LOC,2
6867,Juudit,ORG,3
6868,Juudit,PER,7
6869,Juula,LOC,6
6870,Juula,PER,9
6871,Juur,ORG,1
6872,Juur,PER,8
6873,Juve,ORG,1
6874,Juve,PER,1
6875,Juventu Rebelde,ORG,1
6876,Juventu Rebelde,PER,1
6877,Juventus,LOC,4
6878,Juventus,ORG,6
6879,Juventus,PER,3
6880,Jyväskylä,LOC,28
6881,Jyväskylä,PER,2
6882,Jänes,LOC,2
6883,Jänes,ORG,2
6884,Jänes,PER,7
6885,Järv,LOC,38
6886,Järv,PER,37
6887,Järva,LOC,31
6888,Järva,PER,5
6889,Järvakandi,LOC,18
6890,Järvakandi,ORG,1
6891,Järvakandi,PER,2
6892,Järvakandi Klaas,ORG,2
6893,Järvakandi Klaas,PER,1
6894,Järvala,LOC,1
6895,Järvala,ORG,2
6896,Järvala,PER,4
6897,Järve,LOC,8
6898,Järve,ORG,2
6899,Järve,PER,26
6900,Järvele,LOC,1
6901,Järvele,PER,1
6902,Järvi,LOC,5
6903,Järvi,PER,17
6904,Järvselja,LOC,1
6905,Järvselja,PER,1
6906,Jõgeva,LOC,200
6907,Jõgeva,PER,22
6908,Jõgeva Tähe,ORG,3
6909,Jõgeva Tähe,PER,1
6910,Jõgevamaapoliitika,LOC,1
6911,Jõgevamaapoliitika,PER,1
6912,Jõhvi,LOC,55
6913,Jõhvi,ORG,3
6914,Jõhvi,PER,7
6915,Jõks,LOC,1
6916,Jõks,PER,1
6917,Jõksi,LOC,1
6918,Jõksi,PER,1
6919,Jõulandia,LOC,1
6920,Jõulandia,PER,1
6921,Jönsson,ORG,2
6922,Jönsson,PER,7
6923,Jürgen,LOC,1
6924,Jürgen,ORG,1
6925,Jürgen,PER,69
6926,Jürgen Juhansoo,ORG,1
6927,Jürgen Juhansoo,PER,3
6928,Jürgen Kaljuvee,ORG,1
6929,Jürgen Kaljuvee,PER,8
6930,Jüri,LOC,1
6931,Jüri,PER,302
6932,Jüri kool,ORG,2
6933,Jüri kool,PER,2
6934,Jüri lina,ORG,2
6935,Jüri lina,PER,28
6936,Jüriado,ORG,1
6937,Jüriado,PER,2
6938,Jürimõis,LOC,1
6939,Jürimõis,PER,1
6940,Jüriöö,ORG,2
6941,Jüriöö,PER,24
6942,K,ORG,124
6943,K,PER,6
6944,K. Mägi,LOC,1
6945,K. Mägi,PER,1
6946,K. Päts,LOC,1
6947,K. Päts,PER,7
6948,K. Raud,LOC,1
6949,K. Raud,PER,2
6950,K2,ORG,2
6951,K2,PER,1
6952,K90,ORG,1
6953,K90,PER,1
6954,KEK,LOC,1
6955,KEK,ORG,27
6956,KEK,PER,1
6957,KEO,LOC,2
6958,KEO,ORG,5
6959,KGB,LOC,2
6960,KGB,ORG,554
6961,KIA,LOC,1
6962,KIA,ORG,3
6963,KIA,PER,2
6964,KKK,ORG,7
6965,KKK,PER,2
6966,KLA,LOC,1
6967,KLA,ORG,3
6968,KMÜ,LOC,2
6969,KMÜ,ORG,26
6970,KMü,LOC,1
6971,KMü,PER,1
6972,KUKU,LOC,1
6973,KUKU,ORG,1
6974,Kaader,ORG,1
6975,Kaader,PER,2
6976,Kaal,LOC,3
6977,Kaal,PER,18
6978,Kaalep,LOC,1
6979,Kaalep,ORG,2
6980,Kaalep,PER,52
6981,Kaalep Areen,ORG,1
6982,Kaalep Areen,PER,1
6983,Kaali,LOC,2
6984,Kaali,PER,18
6985,Kaanu,LOC,2
6986,Kaanu,ORG,3
6987,Kaanu,PER,6
6988,Kaarel,LOC,10
6989,Kaarel,PER,111
6990,Kaarel Vulla,ORG,1
6991,Kaarel Vulla,PER,2
6992,Kaarepere,LOC,71
6993,Kaarepere,PER,46
6994,Kaarma,LOC,2
6995,Kaarma,ORG,2
6996,Kaarma,PER,12
6997,Kaasik,LOC,8
6998,Kaasik,PER,45
6999,Kabuki,LOC,3
7000,Kabuki,PER,3
7001,Kabur,LOC,1
7002,Kabur,PER,5
7003,Kadaka,LOC,41
7004,Kadaka,ORG,39
7005,Kadaka,PER,41
7006,Kadaka Selver,ORG,2
7007,Kadaka Selver,PER,1
7008,Kadaku,LOC,3
7009,Kadaku,ORG,1
7010,Kadaku,PER,7
7011,Kadastik,LOC,2
7012,Kadastik,PER,11
7013,Kaddaf,LOC,1
7014,Kaddaf,ORG,1
7015,Kadi Kallas,ORG,1
7016,Kadi Kallas,PER,6
7017,Kadriorg,LOC,63
7018,Kadriorg,ORG,617
7019,Kadriorg,PER,5
7020,Kaer,LOC,3
7021,Kaer,PER,1
7022,Kaevats,LOC,9
7023,Kaevats,PER,2
7024,Kafar-Chouba,LOC,1
7025,Kafar-Chouba,ORG,1
7026,Kafka,LOC,4
7027,Kafka,ORG,1
7028,Kafka,PER,78
7029,Kafkale,LOC,1
7030,Kafkale,PER,2
7031,Kafkat,LOC,1
7032,Kafkat,PER,2
7033,Kahheetia,LOC,3
7034,Kahheetia,PER,1
7035,Kai-Mai Olbr,ORG,1
7036,Kai-Mai Olbr,PER,1
7037,Kaija,LOC,1
7038,Kaija,ORG,2
7039,Kaija,PER,8
7040,Kaire,ORG,1
7041,Kaire,PER,26
7042,Kairi,LOC,1
7043,Kairi,PER,17
7044,Kairi Saks,ORG,4
7045,Kairi Saks,PER,6
7046,Kairi Vilderson,ORG,1
7047,Kairi Vilderson,PER,12
7048,Kairo,LOC,32
7049,Kairo,ORG,9
7050,Kairo,PER,34
7051,Kairo Egiptus,LOC,1
7052,Kairo Egiptus,ORG,1
7053,Kaiserslautern,LOC,1
7054,Kaiserslautern,ORG,9
7055,Kaitseliidul,ORG,1
7056,Kaitseliidul,PER,1
7057,Kaitseliidule,LOC,1
7058,Kaitseliidule,ORG,1
7059,Kaitseminister,ORG,1
7060,Kaitseminister,PER,1
7061,Kaitsepolitsei,ORG,67
7062,Kaitsepolitsei,PER,4
7063,Kaiu,LOC,10
7064,Kaiu,ORG,3
7065,Kaiu,PER,5
7066,Kaj Sylegård,ORG,1
7067,Kaj Sylegård,PER,1
7068,Kaja,ORG,4
7069,Kaja,PER,25
7070,Kaja Kuivjõgi,ORG,2
7071,Kaja Kuivjõgi,PER,5
7072,Kaja Kärner,ORG,1
7073,Kaja Kärner,PER,4
7074,Kaja kell,ORG,2
7075,Kaja kell,PER,13
7076,Kajak,ORG,1
7077,Kajak,PER,10
7078,Kajaka,LOC,1
7079,Kajaka,PER,1
7080,Kajaku,LOC,1
7081,Kajaku,PER,7
7082,Kajarile,LOC,1
7083,Kajarile,PER,1
7084,Kajule,LOC,1
7085,Kajule,PER,3
7086,Kakiasvili,LOC,1
7087,Kakiasvili,PER,1
7088,Kala-Mat,LOC,1
7089,Kala-Mat,ORG,1
7090,Kala-Mat,PER,1
7091,Kalda,ORG,5
7092,Kalda,PER,28
7093,Kalev,LOC,18
7094,Kalev,ORG,349
7095,Kalev,PER,472
7096,Kalev Järvelill,ORG,1
7097,Kalev Järvelill,PER,44
7098,Kalev KESKüLA,ORG,1
7099,Kalev KESKüLA,PER,11
7100,Kalev Kallole,ORG,1
7101,Kalev Kallole,PER,5
7102,Kalev Kesküla,ORG,8
7103,Kalev Kesküla,PER,257
7104,Kalev Kure,ORG,1
7105,Kalev Kure,PER,2
7106,Kalev Kurg,ORG,1
7107,Kalev Kurg,PER,9
7108,Kalev Ollo,ORG,1
7109,Kalev Ollo,PER,4
7110,Kalev Pikaru,ORG,1
7111,Kalev Pikaru,PER,4
7112,Kalev Raave,ORG,2
7113,Kalev Raave,PER,1
7114,Kalev kull,ORG,5
7115,Kalev kull,PER,7
7116,Kalev mäng,ORG,1
7117,Kalev mäng,PER,1
7118,Kalev salm,ORG,2
7119,Kalev salm,PER,1
7120,Kaleva,ORG,4
7121,Kaleva,PER,1
7122,Kalevipoeg,LOC,8
7123,Kalevipoeg,ORG,10
7124,Kalevipoeg,PER,99
7125,Kalinin,LOC,3
7126,Kalinin,ORG,1
7127,Kalinin,PER,13
7128,Kalju,LOC,2
7129,Kalju,ORG,1
7130,Kalju,PER,56
7131,Kalju Komissarov,ORG,2
7132,Kalju Komissarov,PER,18
7133,Kalju Orro,ORG,1
7134,Kalju Orro,PER,14
7135,Kalju Suur,ORG,4
7136,Kalju Suur,PER,44
7137,Kalju-Vahur peremees,ORG,1
7138,Kalju-Vahur peremees,PER,1
7139,Kaljune,ORG,1
7140,Kaljune,PER,2
7141,Kaljuste,LOC,1
7142,Kaljuste,PER,95
7143,Kallas,LOC,4
7144,Kallas,PER,266
7145,Kallaste,LOC,3
7146,Kallaste,PER,11
7147,Kalle,LOC,1
7148,Kalle,PER,89
7149,Kalle Kalm,ORG,1
7150,Kalle Kalm,PER,4
7151,Kalle Kurg,ORG,1
7152,Kalle Kurg,PER,3
7153,Kalle Muuli,ORG,1
7154,Kalle Muuli,PER,51
7155,Kalle Rõõmus,ORG,1
7156,Kalle Rõõmus,PER,5
7157,Kallio,LOC,1
7158,Kallio,PER,6
7159,Kalma,LOC,5
7160,Kalma,PER,1
7161,Kalmar,LOC,1
7162,Kalmar,PER,2
7163,Kama,LOC,2
7164,Kama,PER,4
7165,Kambodzha,LOC,31
7166,Kambodzha,ORG,3
7167,Kambodzha,PER,6
7168,Kamee / Kristiine,ORG,13
7169,Kamee / Kristiine,PER,1
7170,Kaminsk,LOC,1
7171,Kaminsk,PER,1
7172,Kamtshatka,LOC,6
7173,Kamtshatka,PER,1
7174,Kanaar,LOC,2
7175,Kanaar,PER,1
7176,Kanava,LOC,1
7177,Kanava,ORG,3
7178,Kandinsky,LOC,1
7179,Kandinsky,ORG,2
7180,Kandinsky,PER,4
7181,Kangnung,LOC,1
7182,Kangnung,PER,2
7183,Kangur,LOC,12
7184,Kangur,PER,50
7185,Kansas City,LOC,11
7186,Kansas City,ORG,1
7187,Kant,ORG,1
7188,Kant,PER,6
7189,Kantshelskis,LOC,1
7190,Kantshelskis,PER,8
7191,Kanut Gild,ORG,2
7192,Kanut Gild,PER,2
7193,Kanutiaia,LOC,2
7194,Kanutiaia,PER,1
7195,Kaohsiung,LOC,1
7196,Kaohsiung,PER,1
7197,Kap,LOC,1
7198,Kap,ORG,2
7199,Kap,PER,1
7200,Kapellskär,LOC,4
7201,Kapellskär,ORG,1
7202,Kaplinski,LOC,1
7203,Kaplinski,ORG,1
7204,Kaplinski,PER,255
7205,Kapp,LOC,1
7206,Kapp,PER,4
7207,Karadzic,LOC,1
7208,Karadzic,PER,64
7209,Karaganda,LOC,2
7210,Karaganda,PER,1
7211,Kare-Kätliin,LOC,3
7212,Kare-Kätliin,PER,6
7213,Karembeu,ORG,1
7214,Karembeu,PER,2
7215,Karemägi,ORG,1
7216,Karemägi,PER,2
7217,Kari,ORG,2
7218,Kari,PER,6
7219,Kari Homanen,ORG,1
7220,Kari Homanen,PER,2
7221,Kari Myyryläinen,ORG,1
7222,Kari Myyryläinen,PER,2
7223,Kari Rahkamo,ORG,1
7224,Kari Rahkamo,PER,4
7225,Kari Sallamaa,ORG,3
7226,Kari Sallamaa,PER,3
7227,Kariibi,LOC,1
7228,Kariibi,ORG,10
7229,Kariibi,PER,2
7230,Karim,ORG,3
7231,Karim,PER,3
7232,Karinal,ORG,1
7233,Karinal,PER,1
7234,Karis,ORG,1
7235,Karis,PER,9
7236,Karja kelder,ORG,2
7237,Karja kelder,PER,1
7238,Karjaa,LOC,1
7239,Karjaa,ORG,1
7240,Karjaa,PER,9
7241,Karjalainen,ORG,2
7242,Karjalainen,PER,3
7243,Karksi,LOC,40
7244,Karksi,PER,1
7245,Karksi-Nuia,LOC,19
7246,Karksi-Nuia,ORG,1
7247,Karksi-Nuia,PER,1
7248,Karl-Erik,LOC,1
7249,Karl-Erik,PER,1
7250,Karlova,LOC,4
7251,Karlova,PER,3
7252,Karlova Gümnaasium,ORG,3
7253,Karlova Gümnaasium,PER,1
7254,Karlson,ORG,3
7255,Karlson,PER,28
7256,Karlsruhe,LOC,13
7257,Karlsruhe,ORG,6
7258,Karlsruhe,PER,2
7259,Karlsson,LOC,1
7260,Karlsson,ORG,6
7261,Karlsson,PER,7
7262,Karm,LOC,1
7263,Karm,PER,12
7264,Karme,LOC,1
7265,Karme,PER,3
7266,Karmel,LOC,1
7267,Karmel,PER,7
7268,Karnishovas,ORG,1
7269,Karnishovas,PER,6
7270,Karogs,LOC,1
7271,Karogs,ORG,1
7272,Karotom,ORG,2
7273,Karotom,PER,11
7274,Karpaadid,LOC,2
7275,Karpaadid,ORG,1
7276,Karpaadid,PER,3
7277,Karu,LOC,49
7278,Karu,ORG,1
7279,Karu,PER,70
7280,Karula rahvuspark,LOC,5
7281,Karula rahvuspark,ORG,4
7282,Karupoeg Puhh,ORG,1
7283,Karupoeg Puhh,PER,3
7284,Kasahh,LOC,3
7285,Kasahh,PER,1
7286,Kasari,LOC,2
7287,Kasari,PER,1
7288,Kase,ORG,1
7289,Kase,PER,12
7290,Kaseorg,ORG,1
7291,Kaseorg,PER,21
7292,Kasimir,LOC,1
7293,Kasimir,PER,4
7294,Kask,LOC,11
7295,Kask,PER,38
7296,Kasparov,LOC,2
7297,Kasparov,ORG,1
7298,Kasparov,PER,119
7299,Kaspiiskis,LOC,1
7300,Kaspiiskis,PER,1
7301,Kass,LOC,4
7302,Kass,PER,2
7303,Kassari,LOC,37
7304,Kassari,PER,2
7305,Kassel,LOC,5
7306,Kassel,PER,2
7307,Kasterpalu,LOC,1
7308,Kasterpalu,PER,20
7309,Kata,ORG,1
7310,Kata,PER,1
7311,Kataloonia,LOC,53
7312,Kataloonia,ORG,1
7313,Katar Brodin,ORG,3
7314,Katar Brodin,PER,2
7315,Katar Witt,ORG,3
7316,Katar Witt,PER,2
7317,Katariina,LOC,21
7318,Katariina,PER,29
7319,Katariina lauk,ORG,1
7320,Katariina lauk,PER,6
7321,Katja,LOC,1
7322,Katja,ORG,2
7323,Katja,PER,21
7324,Katkend,LOC,1
7325,Katkend,PER,1
7326,Katri,ORG,1
7327,Katri,PER,5
7328,Katri Voll,ORG,1
7329,Katri Voll,PER,2
7330,Kau,LOC,1
7331,Kau,ORG,1
7332,Kaubamaja,ORG,3
7333,Kaubamaja,PER,2
7334,Kaubandus-Tööstuskoda,LOC,4
7335,Kaubandus-Tööstuskoda,ORG,9
7336,Kaubandus-Tööstuskoda,PER,1
7337,Kaufland,LOC,2
7338,Kaufland,PER,1
7339,Kaug-Ida,LOC,45
7340,Kaug-Ida,PER,1
7341,Kaugotsing,ORG,1
7342,Kaugotsing,PER,1
7343,Kaugver,LOC,1
7344,Kaugver,ORG,3
7345,Kaugver,PER,48
7346,Kauksi Ülle,ORG,6
7347,Kauksi Ülle,PER,44
7348,Kaun,LOC,1
7349,Kaun,PER,1
7350,Kaunas,LOC,28
7351,Kaunas,ORG,6
7352,Kaunas,PER,6
7353,Kaunas Atletas,ORG,1
7354,Kaunas Atletas,PER,2
7355,Kaunas Lushis,ORG,1
7356,Kaunas Lushis,PER,1
7357,Kaunas Zhalgiris,ORG,2
7358,Kaunas Zhalgiris,PER,6
7359,Kaupmees,ORG,3
7360,Kaupmees,PER,1
7361,Kaupo Palmar,ORG,2
7362,Kaupo Palmar,PER,30
7363,Kaupo Rai,ORG,1
7364,Kaupo Rai,PER,1
7365,Kauppalehti,ORG,1
7366,Kauppalehti,PER,2
7367,Kaustinen,LOC,4
7368,Kaustinen,ORG,1
7369,Kaval-Ants,LOC,4
7370,Kaval-Ants,PER,2
7371,Kavor,LOC,6
7372,Kavor,PER,3
7373,Kawasak,LOC,4
7374,Kawasak,PER,1
7375,Kawe,LOC,3
7376,Kawe,ORG,1
7377,Kawe,PER,2
7378,Kawe Plaza,ORG,29
7379,Kawe Plaza,PER,1
7380,KazAir,LOC,1
7381,KazAir,ORG,1
7382,Keahi,ORG,1
7383,Keahi,PER,6
7384,Keats,LOC,1
7385,Keats,PER,1
7386,Kebin,LOC,3
7387,Kebin,PER,19
7388,Kebina,LOC,5
7389,Kebina,ORG,1
7390,Kebina,PER,36
7391,Kebinale,LOC,1
7392,Kebinale,PER,1
7393,Keemia,ORG,11
7394,Keemia,PER,3
7395,Keen,LOC,3
7396,Keen,PER,1
7397,Keerend,LOC,1
7398,Keerend,PER,1
7399,Kehra,LOC,208
7400,Kehra,ORG,4
7401,Kehra,PER,4
7402,Keiko,ORG,1
7403,Keiko,PER,2
7404,Keila,LOC,127
7405,Keila,ORG,6
7406,Keila,PER,2
7407,Keila SOS-Lasteküla,LOC,2
7408,Keila SOS-Lasteküla,ORG,1
7409,Keila SOS-Lasteküla,PER,1
7410,Keila Terko,ORG,5
7411,Keila Terko,PER,2
7412,Keila-Joa,LOC,51
7413,Keila-Joa,ORG,1
7414,Keila-Joa,PER,1
7415,Keila-Joal,LOC,11
7416,Keila-Joal,ORG,1
7417,Keila-Joal,PER,1
7418,Kelam,LOC,4
7419,Kelam,PER,125
7420,Kelderile,LOC,1
7421,Kelderile,PER,2
7422,Kelpman,LOC,1
7423,Kelpman,PER,18
7424,Kemal pasha,ORG,1
7425,Kemal pasha,PER,1
7426,Kembari,ORG,2
7427,Kembari,PER,1
7428,Kemira,LOC,1
7429,Kemira,ORG,1
7430,Kemira,PER,1
7431,Kemotex,ORG,1
7432,Kemotex,PER,1
7433,Ken & Tolk,ORG,1
7434,Ken & Tolk,PER,4
7435,Kendall-Jackson,LOC,2
7436,Kendall-Jackson,ORG,1
7437,Kendall-Jackson,PER,2
7438,Kender,LOC,1
7439,Kender,ORG,4
7440,Kender,PER,155
7441,Kenny Dixon Jnr,ORG,1
7442,Kenny Dixon Jnr,PER,1
7443,Keno,ORG,1
7444,Keno,PER,1
7445,Kent,LOC,1
7446,Kent,ORG,1
7447,Kent,PER,4
7448,Kentmann,ORG,6
7449,Kentmann,PER,21
7450,Kentmanni,ORG,2
7451,Kentmanni,PER,2
7452,Kenzo,ORG,1
7453,Kenzo,PER,4
7454,Ker,LOC,1
7455,Ker,PER,4
7456,Keres,LOC,3
7457,Keres,ORG,5
7458,Keres,PER,136
7459,Kerma,LOC,1
7460,Kerma,ORG,1
7461,Kerma,PER,1
7462,Kernu,LOC,10
7463,Kernu,PER,1
7464,Kersti,LOC,1
7465,Kersti,ORG,3
7466,Kersti,PER,72
7467,Kersti Heinloo,ORG,1
7468,Kersti Heinloo,PER,10
7469,Kersti Merilaas,ORG,1
7470,Kersti Merilaas,PER,8
7471,Kersti Viilas,ORG,1
7472,Kersti Viilas,PER,1
7473,Kersti lootus,ORG,1
7474,Kersti lootus,PER,9
7475,Kerstovo,LOC,1
7476,Kerstovo,PER,1
7477,Kesa,ORG,1
7478,Kesa,PER,1
7479,Kesk,LOC,8
7480,Kesk,ORG,3
7481,Kesk-Aasia,LOC,38
7482,Kesk-Aasia,ORG,3
7483,Kesk-Ameerika,LOC,27
7484,Kesk-Ameerika,ORG,3
7485,Kesk-Bosnia,LOC,1
7486,Kesk-Bosnia,ORG,1
7487,Kesk-Eest,LOC,25
7488,Kesk-Eest,ORG,1
7489,Kesk-Eestile,LOC,1
7490,Kesk-Eestile,ORG,1
7491,Kesk-Euroopa,LOC,22
7492,Kesk-Euroopa,ORG,1
7493,Kesk-Lääne,LOC,2
7494,Kesk-Lääne,ORG,1
7495,Keskkomitee,LOC,1
7496,Keskkomitee,ORG,3
7497,Keskküla,LOC,18
7498,Keskküla,PER,5
7499,Kesklinn,LOC,303
7500,Kesklinn,ORG,1
7501,Kesko,ORG,10
7502,Kesko,PER,2
7503,Keskturg,LOC,4
7504,Keskturg,ORG,19
7505,Keskturg,PER,1
7506,Keskvangla,ORG,8
7507,Keskvangla,PER,15
7508,Kesküla,LOC,3
7509,Kesküla,ORG,9
7510,Kesküla,PER,45
7511,Ketriin,LOC,2
7512,Ketriin,PER,8
7513,Kevatruck,LOC,1
7514,Kevatruck,ORG,2
7515,Kevatruck,PER,1
7516,Keyserling,ORG,1
7517,Keyserling,PER,5
7518,Khartoum,LOC,1
7519,Khartoum,PER,1
7520,Kial,ORG,1
7521,Kial,PER,1
7522,Kiasma,LOC,11
7523,Kiasma,ORG,12
7524,Kiasma,PER,5
7525,Kiefer,LOC,1
7526,Kiefer,PER,3
7527,Kiel,LOC,45
7528,Kiel,PER,1
7529,Kieslowsk,ORG,1
7530,Kieslowsk,PER,1
7531,Kihaus,ORG,1
7532,Kihaus,PER,1
7533,Kihnu,LOC,91
7534,Kihnu,PER,9
7535,Kihnu Jõnn,ORG,1
7536,Kihnu Jõnn,PER,1
7537,Kiiev,LOC,151
7538,Kiiev,PER,3
7539,Kiiev Basket,ORG,3
7540,Kiiev Basket,PER,1
7541,Kiil,LOC,4
7542,Kiil,ORG,1
7543,Kiil,PER,7
7544,Kiiler,ORG,1
7545,Kiiler,PER,2
7546,Kiir,ORG,1
7547,Kiir,PER,5
7548,Kiir vasar,ORG,2
7549,Kiir vasar,PER,1
7550,Kiisa,LOC,2
7551,Kiisa,PER,47
7552,Kiiu Meierei,ORG,1
7553,Kiiu Meierei,PER,1
7554,Kikas,LOC,4
7555,Kikas,PER,11
7556,Kikerpill,ORG,1
7557,Kikerpill,PER,1
7558,Kiko,ORG,1
7559,Kiko,PER,3
7560,Kilauren,LOC,1
7561,Kilauren,PER,1
7562,Kilb,LOC,1
7563,Kilb,PER,1
7564,Kilimandzhaaro,LOC,1
7565,Kilimandzhaaro,PER,1
7566,Kilingi-Nõmme,LOC,25
7567,Kilingi-Nõmme,ORG,1
7568,Kilk,LOC,12
7569,Kilk,PER,42
7570,Killand,LOC,5
7571,Killand,PER,1
7572,Killing,ORG,1
7573,Killing,PER,12
7574,Kilm,ORG,1
7575,Kilm,PER,5
7576,Kim,ORG,1
7577,Kim,PER,40
7578,Kim-Erik Küttis,ORG,1
7579,Kim-Erik Küttis,PER,3
7580,Kinder,ORG,1
7581,Kinder,PER,2
7582,King-Kong,LOC,2
7583,King-Kong,PER,1
7584,Kinga,ORG,1
7585,Kinga,PER,1
7586,Kinger,ORG,1
7587,Kinger,PER,2
7588,Kingissepa,LOC,4
7589,Kingissepa,PER,16
7590,Kings,LOC,1
7591,Kings,PER,1
7592,Kingston,LOC,2
7593,Kingston,PER,2
7594,Kink,LOC,12
7595,Kink,PER,24
7596,Kinnevik,ORG,1
7597,Kinnevik,PER,6
7598,Kinnisvara,LOC,1
7599,Kinnisvara,PER,1
7600,KinnisvaraWeb,LOC,2
7601,KinnisvaraWeb,PER,3
7602,Kinnisvaraekspert,ORG,1
7603,Kinnisvaraekspert,PER,3
7604,Kinomaja,ORG,2
7605,Kinomaja,PER,4
7606,Kippar,ORG,1
7607,Kippar,PER,1
7608,Kirde-Eestis,LOC,9
7609,Kirde-Eestis,ORG,1
7610,Kirde-Eestis,PER,1
7611,Kirile lood,ORG,1
7612,Kirile lood,PER,5
7613,Kirish,LOC,3
7614,Kirish,PER,1
7615,Kirjakov,ORG,1
7616,Kirjakov,PER,3
7617,Kirjanik,ORG,2
7618,Kirjanik,PER,1
7619,Kirjanik Liidu,ORG,60
7620,Kirjanik Liidu,PER,3
7621,Kirjanik Liit,ORG,13
7622,Kirjanik Liit,PER,1
7623,Kirjanik Maja,ORG,15
7624,Kirjanik Maja,PER,1
7625,Kirjastus,ORG,1
7626,Kirjastus,PER,2
7627,Kirjastus Ilmamaa,ORG,5
7628,Kirjastus Ilmamaa,PER,7
7629,Kirjastus Olion,ORG,1
7630,Kirjastus Olion,PER,3
7631,Kirjastus Tänapäev,ORG,5
7632,Kirjastus Tänapäev,PER,2
7633,Kirjastus Umara,ORG,1
7634,Kirjastus Umara,PER,1
7635,Kirjastus Varrak,ORG,1
7636,Kirjastus Varrak,PER,17
7637,Kirjurinluoto,LOC,2
7638,Kirjurinluoto,PER,1
7639,Kirna,LOC,9
7640,Kirna,PER,2
7641,Kirov,LOC,36
7642,Kirov,PER,1
7643,Kirs,LOC,3
7644,Kirs,ORG,1
7645,Kirs,PER,22
7646,Kirsimägi,LOC,1
7647,Kirsimägi,PER,1
7648,Kirsti,LOC,1
7649,Kirsti,PER,7
7650,Kirsti Oidekivi,ORG,1
7651,Kirsti Oidekivi,PER,2
7652,Kirsti Timmer,ORG,4
7653,Kirsti Timmer,PER,4
7654,Kirsti Timmeri,ORG,1
7655,Kirsti Timmeri,PER,1
7656,Kishinjov,LOC,1
7657,Kishinjov,ORG,1
7658,Kishinjov,PER,1
7659,Kislovodsk,LOC,28
7660,Kislovodsk,PER,1
7661,Kitman,ORG,1
7662,Kitman,PER,1
7663,Kits,LOC,2
7664,Kits,PER,6
7665,Kitsing,ORG,1
7666,Kitsing,PER,31
7667,Kiv,LOC,1
7668,Kiv,ORG,5
7669,Kiv,PER,10
7670,Kivastikul,ORG,2
7671,Kivastikul,PER,1
7672,Kivekä,LOC,1
7673,Kivekä,PER,1
7674,Kivi,LOC,8
7675,Kivi,PER,30
7676,Kivikas,ORG,4
7677,Kivikas,PER,26
7678,Kivila,LOC,2
7679,Kivila,ORG,8
7680,Kivilol,ORG,1
7681,Kivilol,PER,1
7682,Kivimaa,LOC,1
7683,Kivimaa,PER,1
7684,Kivimäe,LOC,1
7685,Kivimäe,ORG,2
7686,Kivimäe,PER,5
7687,Kivimäg,ORG,1
7688,Kivimäg,PER,4
7689,Kivimägi,LOC,12
7690,Kivimägi,PER,5
7691,Kivinukk,ORG,1
7692,Kivinukk,PER,2
7693,Kivirähk,ORG,10
7694,Kivirähk,PER,45
7695,Kivirähu,ORG,9
7696,Kivirähu,PER,8
7697,Kivirähul,ORG,1
7698,Kivirähul,PER,1
7699,Kivisild,LOC,2
7700,Kivisild,ORG,10
7701,Kivisildnik,LOC,2
7702,Kivisildnik,ORG,28
7703,Kivisildnik,PER,98
7704,Kivisildniku,ORG,1
7705,Kivisildniku,PER,3
7706,Kivistik,ORG,2
7707,Kivistik,PER,14
7708,Kiviter,ORG,163
7709,Kiviter,PER,1
7710,Kiviõli,LOC,54
7711,Kiviõli,ORG,3
7712,Kiwa,LOC,5
7713,Kiwa,ORG,8
7714,Kiwa,PER,53
7715,Kiwale,LOC,1
7716,Kiwale,PER,2
7717,Kizljar,LOC,5
7718,Kizljar,ORG,1
7719,Klaabu,LOC,3
7720,Klaabu,ORG,1
7721,Klaabu,PER,2
7722,Klaipeda,LOC,25
7723,Klaipeda,ORG,7
7724,Klaipeda,PER,8
7725,Klaipeda Transpordilaevastik,ORG,1
7726,Klaipeda Transpordilaevastik,PER,1
7727,Klasco,ORG,3
7728,Klasco,PER,3
7729,Klassikaraadio,LOC,2
7730,Klassikaraadio,ORG,1
7731,Kleer Maibaum,ORG,2
7732,Kleer Maibaum,PER,7
7733,Kleio,LOC,1
7734,Kleio,ORG,2
7735,Kleio,PER,1
7736,Klementi,LOC,7
7737,Klementi,ORG,10
7738,Klementi,PER,9
7739,Klimbermann,LOC,1
7740,Klimbermann,PER,6
7741,Klimov,LOC,2
